"p","K","nu","delta","sparse","alpha","criterion","independent","detector","combine","ARL","CAD","PFA","power"
0,10,10,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"oracle","joint",245.636666666667,235.636666666667,0,1
0,10,10,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,2107.8,0,0.0166666666666667
0,10,10,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","average",1223.97333333333,1213.97333333333,0,1
0,10,10,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","product",422.326666666667,412.326666666667,0,1
1,10,10,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"oracle","joint",539.086666666667,529.086666666667,0,1
1,10,10,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1515.8,0.976666666666667,0.0666666666666667
1,10,10,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","average",1104.56,1094.56,0,1
1,10,10,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","product",244.73,234.73,0,1
0,2,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1163.66333333333,211.323333333333,0.08,1
0,2,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1021.12820512821,0.0133333333333333,0.13
0,2,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","average",1594.11333333333,594.113333333333,0,1
0,2,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","product",1446,454.436666666667,0.0133333333333333,1
1,2,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1401.63666666667,425.606666666667,0.0333333333333333,1
1,2,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,937.6,0.0433333333333333,0.2
1,2,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","average",Inf,664.765886287625,0.0766666666666667,0.996666666666667
1,2,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","product",1313.79,519.106666666667,0.21,1
0,10,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1150.64,192.566666666667,0.0733333333333333,1
0,10,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,980.857142857143,0,0.0233333333333333
0,10,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","average",Inf,1323.95918367347,0,0.98
0,10,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","product",1503.11,525.686666666667,0.0266666666666667,1
1,10,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1399.85666666667,441.63,0.0533333333333333,1
1,10,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,811.21052631579,0.956666666666667,0.0633333333333333
1,10,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","average",Inf,1202.02787456446,0.0133333333333333,0.956666666666667
1,10,1000,0.0118108035034134,TRUE,1e-04,"ARL",TRUE,"bounded","product",694.333333333333,498.4,0.673333333333333,1
0,2,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"oracle","joint",201.023333333333,191.023333333333,0,1
0,2,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1500.71232876712,0,0.243333333333333
0,2,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","average",356.913333333333,346.913333333333,0,1
0,2,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","product",254.84,244.84,0,1
1,2,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"oracle","joint",417.353333333333,407.353333333333,0,1
1,2,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1345,0,0.286666666666667
1,2,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","average",375.776666666667,365.776666666667,0,1
1,2,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","product",254.09,244.09,0,1
0,10,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"oracle","joint",199.95,189.95,0,1
0,10,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,2028.75,0,0.0133333333333333
0,10,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","average",1078.43666666667,1068.43666666667,0,1
0,10,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","product",343.486666666667,333.486666666667,0,1
1,10,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"oracle","joint",437.526666666667,427.526666666667,0,1
1,10,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1799.47368421053,0.993333333333333,0.0633333333333333
1,10,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","average",980.246666666667,970.246666666667,0,1
1,10,10,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","product",226.403333333333,216.403333333333,0,1
0,2,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1127.70666666667,164.67,0.06,1
0,2,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,994.490196078431,0.0433333333333333,0.17
0,2,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","average",1484.32,486.286666666667,0.00333333333333333,1
0,2,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","product",1347.71,366.986666666667,0.0233333333333333,1
1,2,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1280.37666666667,350.393333333333,0.0866666666666667,1
1,2,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1058.44303797468,0.0333333333333333,0.263333333333333
1,2,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","average",Inf,531.056856187291,0.11,0.996666666666667
1,2,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","product",1203.94,418.873333333333,0.23,1
0,10,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1124.69,162.17,0.0666666666666667,1
0,10,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,974.4,0.00666666666666667,0.0166666666666667
0,10,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","average",2101.38333333333,1101.38333333333,0,1
0,10,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","product",1406.8,446.69,0.0433333333333333,1
1,10,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1265.30333333333,340.24,0.09,1
1,10,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,918.785714285714,0.986666666666667,0.0466666666666667
1,10,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","average",Inf,1040.33220338983,0.00333333333333333,0.983333333333333
1,10,1000,0.0139495079396242,TRUE,1e-04,"ARL",TRUE,"bounded","product",643.483333333333,432.676666666667,0.7,1
0,2,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"oracle","joint",146.26,136.26,0,1
0,2,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1322.97590361446,0,0.276666666666667
0,2,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","average",313.353333333333,303.353333333333,0,1
0,2,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","product",218.56,208.56,0,1
1,2,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"oracle","joint",334.87,324.87,0,1
1,2,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1424.56,0,0.416666666666667
1,2,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","average",314.64,304.64,0,1
1,2,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","product",211.66,201.66,0,1
0,10,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"oracle","joint",149.773333333333,139.773333333333,0,1
0,10,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1210,0,0.03
0,10,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","average",933.246666666667,923.246666666667,0,1
0,10,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","product",269.943333333333,259.943333333333,0,1
1,10,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"oracle","joint",333.403333333333,323.403333333333,0,1
1,10,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1467.66666666667,0.963333333333333,0.09
1,10,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","average",852.52,842.52,0,1
1,10,10,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","product",175.943333333333,165.943333333333,0,1
0,2,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1072.90333333333,122.69,0.0833333333333333,1
0,2,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,937.655172413793,0.02,0.193333333333333
0,2,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","average",1420.31333333333,420.313333333333,0,1
0,2,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","product",1295.32666666667,308.936666666667,0.02,1
1,2,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1187.92666666667,251.573333333333,0.1,1
1,2,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,879.652777777778,0.0366666666666667,0.24
1,2,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","average",1402.30666666667,481.506666666667,0.09,1
1,2,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","product",1190.79333333333,385.006666666667,0.23,1
0,10,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1085.87666666667,118.063333333333,0.07,1
0,10,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1063.5,0.01,0.02
0,10,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","average",1916.23333333333,916.233333333333,0,1
0,10,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","product",1329.67666666667,354.466666666667,0.0366666666666667,1
1,10,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1220.02,260.086666666667,0.0566666666666667,1
1,10,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,678.133333333333,0.956666666666667,0.05
1,10,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","average",1898.08,901.29,0.00333333333333333,1
1,10,1000,0.0164754897244207,TRUE,1e-04,"ARL",TRUE,"bounded","product",655.766666666667,357.646666666667,0.7,1
0,2,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"oracle","joint",118.846666666667,108.846666666667,0,1
0,2,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1427,0,0.356666666666667
0,2,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","average",264.463333333333,254.463333333333,0,1
0,2,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","product",173.9,163.9,0,1
1,2,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"oracle","joint",256.686666666667,246.686666666667,0,1
1,2,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1277.6095890411,0,0.486666666666667
1,2,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","average",261.896666666667,251.896666666667,0,1
1,2,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","product",171.416666666667,161.416666666667,0,1
0,10,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"oracle","joint",115.63,105.63,0,1
0,10,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1364,0,0.0266666666666667
0,10,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","average",828.286666666667,818.286666666667,0,1
0,10,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","product",226.74,216.74,0,1
1,10,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"oracle","joint",259.786666666667,249.786666666667,0,1
1,10,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1555.29166666667,0.963333333333333,0.08
1,10,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","average",744.88,734.88,0,1
1,10,10,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","product",149.25,139.25,0,1
0,2,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1038.81666666667,96.5833333333333,0.0866666666666667,1
0,2,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1023.48648648649,0.03,0.246666666666667
0,2,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","average",1340.9,344.593333333333,0.00666666666666667,1
0,2,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","product",1248.79,264.743333333333,0.02,1
1,2,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1152.24,203.62,0.0966666666666667,1
1,2,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1055.69090909091,0.0333333333333333,0.366666666666667
1,2,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","average",1305.59,386.386666666667,0.0966666666666667,1
1,2,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","product",1094.64333333333,309.85,0.256666666666667,1
0,10,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1051.72666666667,96.0866666666667,0.0833333333333333,1
0,10,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,869,0.00666666666666667,0.00666666666666667
0,10,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","average",1779.97,779.97,0,1
0,10,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","product",1275.93333333333,312.703333333333,0.0433333333333333,1
1,10,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1164.56,208.913333333333,0.08,1
1,10,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1047.8125,0.97,0.0533333333333333
1,10,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","average",1732.37666666667,732.376666666667,0,1
1,10,1000,0.0194588771757639,TRUE,1e-04,"ARL",TRUE,"bounded","product",631.523333333333,302.886666666667,0.703333333333333,1
0,2,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"oracle","joint",88.4666666666667,78.4666666666667,0,1
0,2,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1321.01418439716,0,0.47
0,2,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","average",222.65,212.65,0,1
0,2,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","product",146.773333333333,136.773333333333,0,1
1,2,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"oracle","joint",198.683333333333,188.683333333333,0,1
1,2,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1243.74705882353,0.00333333333333333,0.566666666666667
1,2,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","average",229.65,219.65,0,1
1,2,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","product",149.376666666667,139.376666666667,0,1
0,10,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"oracle","joint",89.8633333333333,79.8633333333333,0,1
0,10,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1475.71428571429,0,0.0233333333333333
0,10,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","average",723.53,713.53,0,1
0,10,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","product",189.493333333333,179.493333333333,0,1
1,10,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"oracle","joint",195.516666666667,185.516666666667,0,1
1,10,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1628.52941176471,0.95,0.0566666666666667
1,10,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","average",655.1,645.1,0,1
1,10,10,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","product",127.253333333333,117.253333333333,0,1
0,2,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1036.75333333333,73.7133333333333,0.0766666666666667,1
0,2,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,928.585858585859,0.0133333333333333,0.33
0,2,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","average",1284.07,289.003333333333,0.00666666666666667,1
0,2,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","product",1198.8,220.756666666667,0.0333333333333333,1
1,2,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1107.69,166.383333333333,0.0966666666666667,1
1,2,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,913.212121212121,0.0333333333333333,0.44
1,2,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","average",1259.29666666667,317.363333333333,0.09,1
1,2,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","product",1033.41666666667,244.693333333333,0.263333333333333,1
0,10,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1026.27333333333,70.77,0.07,1
0,10,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1167.83333333333,0.00666666666666667,0.02
0,10,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","average",1648.29666666667,648.296666666667,0,1
0,10,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","product",1213.59333333333,248.596666666667,0.0566666666666667,1
1,10,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1125.14333333333,158.503333333333,0.0566666666666667,1
1,10,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,913.705882352941,0.973333333333333,0.0566666666666667
1,10,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","average",1629.14333333333,631.683333333333,0.00333333333333333,1
1,10,1000,0.0229824974720003,TRUE,1e-04,"ARL",TRUE,"bounded","product",657.343333333333,256.743333333333,0.623333333333333,1
0,2,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"oracle","joint",67.5766666666667,57.5766666666667,0,1
0,2,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1329.23529411765,0,0.623333333333333
0,2,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","average",192.576666666667,182.576666666667,0,1
0,2,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","product",124.013333333333,114.013333333333,0,1
1,2,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"oracle","joint",152.866666666667,142.866666666667,0,1
1,2,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1226.4,0.01,0.65
1,2,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","average",197.623333333333,187.623333333333,0,1
1,2,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","product",126.83,116.83,0,1
0,10,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"oracle","joint",67.14,57.14,0,1
0,10,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1399.22222222222,0,0.03
0,10,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","average",642.98,632.98,0,1
0,10,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","product",157.896666666667,147.896666666667,0,1
1,10,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"oracle","joint",149.296666666667,139.296666666667,0,1
1,10,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1243.34615384615,0.96,0.0866666666666667
1,10,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","average",574.666666666667,564.666666666667,0,1
1,10,10,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","product",118.886666666667,108.886666666667,0,1
0,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1022.15333333333,57.5233333333333,0.0533333333333333,1
0,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,924.342657342657,0.0333333333333333,0.476666666666667
0,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","average",1242.95666666667,242.956666666667,0,1
0,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","product",1175.99333333333,185.723333333333,0.0166666666666667,1
1,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1069.41666666667,123.616666666667,0.09,1
1,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,822.496732026144,0.0366666666666667,0.51
1,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","average",1196.95333333333,276.313333333333,0.13,1
1,2,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","product",1012.68,214.48,0.296666666666667,1
0,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1003.93,54.9933333333333,0.09,1
0,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1059.2,0.00666666666666667,0.0166666666666667
0,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","average",1539.03333333333,539.033333333333,0,1
0,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","product",1193.17666666667,214.516666666667,0.03,1
1,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1072.09,128.773333333333,0.0766666666666667,1
1,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,876.068965517241,0.963333333333333,0.0966666666666667
1,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","average",1526.87333333333,532.976666666667,0.00666666666666667,1
1,10,1000,0.0271441761659491,TRUE,1e-04,"ARL",TRUE,"bounded","product",603.493333333333,217.866666666667,0.696666666666667,1
0,2,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"oracle","joint",55.1366666666667,45.1366666666667,0,1
0,2,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1251.58260869565,0,0.766666666666667
0,2,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","average",163.806666666667,153.806666666667,0,1
0,2,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","product",104.73,94.73,0,1
1,2,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"oracle","joint",118.663333333333,108.663333333333,0,1
1,2,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1104.99572649573,0.00666666666666667,0.78
1,2,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","average",164.136666666667,154.136666666667,0,1
1,2,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","product",105.086666666667,95.0866666666667,0,1
0,10,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"oracle","joint",56.06,46.06,0,1
0,10,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1561.23076923077,0,0.0433333333333333
0,10,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","average",563.926666666667,553.926666666667,0,1
0,10,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","product",131.16,121.16,0,1
1,10,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"oracle","joint",113.34,103.34,0,1
1,10,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,1382.35483870968,0.993333333333333,0.103333333333333
1,10,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","average",516.463333333333,506.463333333333,0,1
1,10,10,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","product",102.896666666667,92.8966666666667,0,1
0,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1010.19,41.7766666666667,0.07,1
0,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,883.970760233918,0.0366666666666667,0.57
0,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","average",1202.49666666667,205.293333333333,0.00666666666666667,1
0,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","product",1145.35666666667,159.503333333333,0.0266666666666667,1
1,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"oracle","joint",1062.44666666667,93.8,0.06,1
1,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"misspec","joint",Inf,824.775510204082,0.0133333333333333,0.653333333333333
1,2,1000,0.0320594530958062,TRUE,1e-04,"ARL",TRUE,"bounded","average",1178.62,227.446666666667,0.0866666666666667,1
